"StationCode","DateFormatted","DateTimeFormatted","Sal","DO_pct"
"apalmwq",2018-05-10,2018-05-10 23:30:00,0.1,82.4
"apalmwq",2018-05-10,2018-05-10 23:45:00,0.1,82.3
"apalmwq",2018-05-11,2018-05-11 00:00:00,0.1,81.1
"apalmwq",2018-05-11,2018-05-11 00:15:00,0.1,81.2
"apalmwq",2018-05-11,2018-05-11 00:30:00,0.1,80.6
"apalmwq",2018-05-11,2018-05-11 00:45:00,0.1,80.5
"apalmwq",2018-05-11,2018-05-11 01:00:00,0.1,80
"apalmwq",2018-05-11,2018-05-11 01:15:00,0.1,80.5
"apalmwq",2018-05-11,2018-05-11 01:30:00,0.1,79.9
"apalmwq",2018-05-11,2018-05-11 01:45:00,0.1,79.8
"apalmwq",2018-05-11,2018-05-11 02:00:00,0.1,79.6
"apalmwq",2018-05-11,2018-05-11 02:15:00,0.1,79
"apalmwq",2018-05-11,2018-05-11 02:30:00,0.1,78.3
"apalmwq",2018-05-11,2018-05-11 02:45:00,0.1,77.8
"apalmwq",2018-05-11,2018-05-11 03:00:00,0.1,77.5
"apalmwq",2018-05-11,2018-05-11 03:15:00,0.1,77.5
"apalmwq",2018-05-11,2018-05-11 03:30:00,0.1,77
"apalmwq",2018-05-11,2018-05-11 03:45:00,0.1,77
"apalmwq",2018-05-11,2018-05-11 04:00:00,0.1,76.6
"apalmwq",2018-05-11,2018-05-11 04:15:00,0.1,76.4
"apalmwq",2018-05-11,2018-05-11 04:30:00,0.1,76.1
"apalmwq",2018-05-11,2018-05-11 04:45:00,0.1,75.8
"apalmwq",2018-05-11,2018-05-11 05:00:00,0.1,75.1
"apalmwq",2018-05-11,2018-05-11 05:15:00,0.1,75
"apalmwq",2018-05-11,2018-05-11 05:30:00,0.1,75.2
"apalmwq",2018-05-11,2018-05-11 05:45:00,0.1,75.3
"apalmwq",2018-05-11,2018-05-11 06:00:00,0.1,75
"apalmwq",2018-05-11,2018-05-11 06:15:00,0.1,75
"apalmwq",2018-05-11,2018-05-11 06:30:00,0.1,74.9
"apalmwq",2018-05-11,2018-05-11 06:45:00,0.1,74.9
"apalmwq",2018-05-11,2018-05-11 07:00:00,0.1,74.8
"apalmwq",2018-05-11,2018-05-11 07:15:00,0.1,75
"apalmwq",2018-05-11,2018-05-11 07:30:00,0.1,74.8
"apalmwq",2018-05-11,2018-05-11 07:45:00,0.1,75
"apalmwq",2018-05-11,2018-05-11 08:00:00,0.1,75.3
"apalmwq",2018-05-11,2018-05-11 08:15:00,0.1,75.3
"apalmwq",2018-05-11,2018-05-11 08:30:00,0.1,76.1
"apalmwq",2018-05-11,2018-05-11 08:45:00,0.1,76.7
"apalmwq",2018-05-11,2018-05-11 09:00:00,0.1,77.1
"apalmwq",2018-05-11,2018-05-11 09:15:00,0.1,77.1
"apalmwq",2018-05-11,2018-05-11 09:30:00,0.1,77.1
"apalmwq",2018-05-11,2018-05-11 09:45:00,0.1,77.1
"apalmwq",2018-05-11,2018-05-11 10:00:00,0.1,77.3
"apalmwq",2018-05-11,2018-05-11 10:15:00,0.1,77.3
"apalmwq",2018-05-11,2018-05-11 10:30:00,0.1,77.5
"apalmwq",2018-05-11,2018-05-11 10:45:00,0.1,78.7
"apalmwq",2018-05-11,2018-05-11 11:00:00,0.1,78.1
"apalmwq",2018-05-11,2018-05-11 11:15:00,0.1,79
"apalmwq",2018-05-11,2018-05-11 11:30:00,0.1,79.1
"apalmwq",2018-05-11,2018-05-11 11:45:00,0.1,79.1
"apalmwq",2018-05-11,2018-05-11 12:00:00,0.1,79.3
"apalmwq",2018-05-11,2018-05-11 12:15:00,0.1,79.3
"apalmwq",2018-05-11,2018-05-11 12:30:00,0.1,80.2
"apalmwq",2018-05-11,2018-05-11 12:45:00,0.1,81
"apalmwq",2018-05-11,2018-05-11 13:00:00,0.1,80.6
"apalmwq",2018-05-11,2018-05-11 13:15:00,0.1,81.1
"apalmwq",2018-05-11,2018-05-11 13:30:00,0.1,83.2
"apalmwq",2018-05-11,2018-05-11 13:45:00,0.1,86.2
"apalmwq",2018-05-11,2018-05-11 14:00:00,0.1,86.6
"apalmwq",2018-05-11,2018-05-11 14:15:00,0.1,86.2
"apalmwq",2018-05-11,2018-05-11 14:30:00,0.1,84.6
"apalmwq",2018-05-11,2018-05-11 14:45:00,0.1,84.8
"apalmwq",2018-05-11,2018-05-11 15:00:00,0.1,84.2
"apalmwq",2018-05-11,2018-05-11 15:15:00,0.1,91.2
"apalmwq",2018-05-11,2018-05-11 15:30:00,0.1,95.1
"apalmwq",2018-05-11,2018-05-11 15:45:00,0.1,93.9
"apalmwq",2018-05-11,2018-05-11 16:00:00,0.1,96.7
"apalmwq",2018-05-11,2018-05-11 16:15:00,0.1,98.7
"apalmwq",2018-05-11,2018-05-11 16:30:00,0.1,99
"apalmwq",2018-05-11,2018-05-11 16:45:00,0.1,98.6
"apalmwq",2018-05-11,2018-05-11 17:00:00,0.1,98.4
"apalmwq",2018-05-11,2018-05-11 17:15:00,0.1,98.5
"apalmwq",2018-05-11,2018-05-11 17:30:00,0.1,98.8
"apalmwq",2018-05-11,2018-05-11 17:45:00,0.1,98.3
"apalmwq",2018-05-11,2018-05-11 18:00:00,0.1,98.1
"apalmwq",2018-05-11,2018-05-11 18:15:00,0.1,97.8
"apalmwq",2018-05-11,2018-05-11 18:30:00,0.1,97.5
"apalmwq",2018-05-11,2018-05-11 18:45:00,0.1,97
"apalmwq",2018-05-11,2018-05-11 19:00:00,0.1,96.3
"apalmwq",2018-05-11,2018-05-11 19:15:00,0.1,95.9
"apalmwq",2018-05-11,2018-05-11 19:30:00,0.1,94.9
"apalmwq",2018-05-11,2018-05-11 19:45:00,0.1,93.6
"apalmwq",2018-05-11,2018-05-11 20:00:00,0.1,92.3
"apalmwq",2018-05-11,2018-05-11 20:15:00,0.1,90.9
"apalmwq",2018-05-11,2018-05-11 20:30:00,0.1,89.8
"apalmwq",2018-05-11,2018-05-11 20:45:00,0.1,88.9
"apalmwq",2018-05-11,2018-05-11 21:00:00,0.1,87.9
"apalmwq",2018-05-11,2018-05-11 21:15:00,0.1,87.5
"apalmwq",2018-05-11,2018-05-11 21:30:00,0.1,86.7
"apalmwq",2018-05-11,2018-05-11 21:45:00,0.1,86
"apalmwq",2018-05-11,2018-05-11 22:00:00,0.1,85.5
"apalmwq",2018-05-11,2018-05-11 22:15:00,0.1,84.9
"apalmwq",2018-05-11,2018-05-11 22:30:00,0.1,84.4
"apalmwq",2018-05-11,2018-05-11 22:45:00,0.1,83.6
"apalmwq",2018-05-11,2018-05-11 23:00:00,0.1,83.2
"apalmwq",2018-05-11,2018-05-11 23:15:00,0.1,82.8
"apalmwq",2018-05-11,2018-05-11 23:30:00,0.1,82.4
"apalmwq",2018-05-11,2018-05-11 23:45:00,0.1,82.4
"apalmwq",2018-05-12,2018-05-12 00:00:00,0.1,82.3
"apalmwq",2018-05-12,2018-05-12 00:15:00,0.1,82.2
"apalmwq",2018-05-12,2018-05-12 00:30:00,0.1,82.2
"apalmwq",2018-05-12,2018-05-12 00:45:00,0.1,82
"apalmwq",2018-05-12,2018-05-12 01:00:00,0.1,81.4
"apalmwq",2018-05-12,2018-05-12 01:15:00,0.1,80.9
"apalmwq",2018-05-12,2018-05-12 01:30:00,0.1,80.8
"apalmwq",2018-05-12,2018-05-12 01:45:00,0.1,80.6
"apalmwq",2018-05-12,2018-05-12 02:00:00,0.1,80.7
"apalmwq",2018-05-12,2018-05-12 02:15:00,0.1,80.2
"apalmwq",2018-05-12,2018-05-12 02:30:00,0.1,80.4
"apalmwq",2018-05-12,2018-05-12 02:45:00,0.1,80.1
"apalmwq",2018-05-12,2018-05-12 03:00:00,0.1,79.8
"apalmwq",2018-05-12,2018-05-12 03:15:00,0.1,79.3
"apalmwq",2018-05-12,2018-05-12 03:30:00,0.1,78.7
"apalmwq",2018-05-12,2018-05-12 03:45:00,0.1,78
"apalmwq",2018-05-12,2018-05-12 04:00:00,0.1,77.5
"apalmwq",2018-05-12,2018-05-12 04:15:00,0.1,77.3
"apalmwq",2018-05-12,2018-05-12 04:30:00,0.1,77.3
"apalmwq",2018-05-12,2018-05-12 04:45:00,0.1,77
"apalmwq",2018-05-12,2018-05-12 05:00:00,0.1,76.8
"apalmwq",2018-05-12,2018-05-12 05:15:00,0.1,76.7
"apalmwq",2018-05-12,2018-05-12 05:30:00,0.1,76.6
"apalmwq",2018-05-12,2018-05-12 05:45:00,0.1,76.4
"apalmwq",2018-05-12,2018-05-12 06:00:00,0.1,76.3
"apalmwq",2018-05-12,2018-05-12 06:15:00,0.1,76.1
"apalmwq",2018-05-12,2018-05-12 06:30:00,0.1,75.9
"apalmwq",2018-05-12,2018-05-12 06:45:00,0.1,75.7
"apalmwq",2018-05-12,2018-05-12 07:00:00,0.1,75.7
"apalmwq",2018-05-12,2018-05-12 07:15:00,0.1,75.1
"apalmwq",2018-05-12,2018-05-12 07:30:00,0.1,75.5
"apalmwq",2018-05-12,2018-05-12 07:45:00,0.1,76
"apalmwq",2018-05-12,2018-05-12 08:00:00,0.1,76.2
"apalmwq",2018-05-12,2018-05-12 08:15:00,0.1,76.4
"apalmwq",2018-05-12,2018-05-12 08:30:00,0.1,76.4
"apalmwq",2018-05-12,2018-05-12 08:45:00,0.1,76.2
"apalmwq",2018-05-12,2018-05-12 09:00:00,0.1,77.2
"apalmwq",2018-05-12,2018-05-12 09:15:00,0.1,77.7
"apalmwq",2018-05-12,2018-05-12 09:30:00,0.1,78.1
"apalmwq",2018-05-12,2018-05-12 09:45:00,0.1,77.9
"apalmwq",2018-05-12,2018-05-12 10:00:00,0.1,76.8
"apalmwq",2018-05-12,2018-05-12 10:15:00,0.1,77.6
"apalmwq",2018-05-12,2018-05-12 10:30:00,0.1,77.5
"apalmwq",2018-05-12,2018-05-12 10:45:00,0.1,79.4
"apalmwq",2018-05-12,2018-05-12 11:00:00,0.1,79.4
"apalmwq",2018-05-12,2018-05-12 11:15:00,0.1,79.5
"apalmwq",2018-05-12,2018-05-12 11:30:00,0.1,78.7
"apalmwq",2018-05-12,2018-05-12 11:45:00,0.1,79.3
"apalmwq",2018-05-12,2018-05-12 12:00:00,0.1,80.4
"apalmwq",2018-05-12,2018-05-12 12:15:00,0.1,80.1
"apalmwq",2018-05-12,2018-05-12 12:30:00,0.1,80.3
"apalmwq",2018-05-12,2018-05-12 12:45:00,0.1,81
"apalmwq",2018-05-12,2018-05-12 13:00:00,0.1,83.1
"apalmwq",2018-05-12,2018-05-12 13:15:00,0.1,82.4
"apalmwq",2018-05-12,2018-05-12 13:30:00,0.1,83.1
"apalmwq",2018-05-12,2018-05-12 13:45:00,0.1,86.5
"apalmwq",2018-05-12,2018-05-12 14:00:00,0.1,85
"apalmwq",2018-05-12,2018-05-12 14:15:00,0.1,82
"apalmwq",2018-05-12,2018-05-12 14:30:00,0.1,87.5
"apalmwq",2018-05-12,2018-05-12 14:45:00,0.1,86.4
"apalmwq",2018-05-12,2018-05-12 15:00:00,0.1,89.5
"apalmwq",2018-05-12,2018-05-12 15:15:00,0.1,92.8
"apalmwq",2018-05-12,2018-05-12 15:30:00,0.1,97.6
"apalmwq",2018-05-12,2018-05-12 15:45:00,0.1,96.7
"apalmwq",2018-05-12,2018-05-12 16:00:00,0.1,96.5
"apalmwq",2018-05-12,2018-05-12 16:15:00,0.1,98
"apalmwq",2018-05-12,2018-05-12 16:30:00,0.1,99
"apalmwq",2018-05-12,2018-05-12 16:45:00,0.1,98.5
"apalmwq",2018-05-12,2018-05-12 17:00:00,0.1,98.6
"apalmwq",2018-05-12,2018-05-12 17:15:00,0.1,98.8
"apalmwq",2018-05-12,2018-05-12 17:30:00,0.1,98.8
"apalmwq",2018-05-12,2018-05-12 17:45:00,0.1,99
"apalmwq",2018-05-12,2018-05-12 18:00:00,0.1,98.7
"apalmwq",2018-05-12,2018-05-12 18:15:00,0.1,98.4
"apalmwq",2018-05-12,2018-05-12 18:30:00,0.1,97.4
"apalmwq",2018-05-12,2018-05-12 18:45:00,0.1,97
"apalmwq",2018-05-12,2018-05-12 19:00:00,0.1,95.9
"apalmwq",2018-05-12,2018-05-12 19:15:00,0.1,94.5
"apalmwq",2018-05-12,2018-05-12 19:30:00,0.1,93.2
"apalmwq",2018-05-12,2018-05-12 19:45:00,0.1,92
"apalmwq",2018-05-12,2018-05-12 20:00:00,0.1,91
"apalmwq",2018-05-12,2018-05-12 20:15:00,0.1,90.1
"apalmwq",2018-05-12,2018-05-12 20:30:00,0.1,89.2
"apalmwq",2018-05-12,2018-05-12 20:45:00,0.1,88
"apalmwq",2018-05-12,2018-05-12 21:00:00,0.1,87.3
"apalmwq",2018-05-12,2018-05-12 21:15:00,0.1,86.8
"apalmwq",2018-05-12,2018-05-12 21:30:00,0.1,86.1
"apalmwq",2018-05-12,2018-05-12 21:45:00,0.1,86
"apalmwq",2018-05-12,2018-05-12 22:00:00,0.1,85.4
"apalmwq",2018-05-12,2018-05-12 22:15:00,0.1,84.6
"apalmwq",2018-05-12,2018-05-12 22:30:00,0.1,84.3
"apalmwq",2018-05-12,2018-05-12 22:45:00,0.1,84.2
"apalmwq",2018-05-12,2018-05-12 23:00:00,0.1,83.9
"apalmwq",2018-05-12,2018-05-12 23:15:00,0.1,83
"apalmwq",2018-05-12,2018-05-12 23:30:00,0.1,82.8
"apalmwq",2018-05-12,2018-05-12 23:45:00,0.1,82.3
"apalmwq",2018-05-13,2018-05-13 00:00:00,0.1,81.5
"apalmwq",2018-05-13,2018-05-13 00:15:00,0.1,81.6
"apalmwq",2018-05-13,2018-05-13 00:30:00,0.1,80.6
"apalmwq",2018-05-13,2018-05-13 00:45:00,0.1,80.8
"apalmwq",2018-05-13,2018-05-13 01:00:00,0.1,80.5
"apalmwq",2018-05-13,2018-05-13 01:15:00,0.1,80.2
"apalmwq",2018-05-13,2018-05-13 01:30:00,0.1,79.1
"apalmwq",2018-05-13,2018-05-13 01:45:00,0.1,79.8
"apalmwq",2018-05-13,2018-05-13 02:00:00,0.1,79.4
"apalmwq",2018-05-13,2018-05-13 02:15:00,0.1,79.8
"apalmwq",2018-05-13,2018-05-13 02:30:00,0.1,80.1
"apalmwq",2018-05-13,2018-05-13 02:45:00,0.1,79.8
"apalmwq",2018-05-13,2018-05-13 03:00:00,0.1,80.2
"apalmwq",2018-05-13,2018-05-13 03:15:00,0.1,79.8
"apalmwq",2018-05-13,2018-05-13 03:30:00,0.1,79.4
"apalmwq",2018-05-13,2018-05-13 03:45:00,0.1,79.3
"apalmwq",2018-05-13,2018-05-13 04:00:00,0.1,80
"apalmwq",2018-05-13,2018-05-13 04:15:00,0.1,79.6
"apalmwq",2018-05-13,2018-05-13 04:30:00,0.1,78.9
"apalmwq",2018-05-13,2018-05-13 04:45:00,0.1,78.6
"apalmwq",2018-05-13,2018-05-13 05:00:00,0.1,77.3
"apalmwq",2018-05-13,2018-05-13 05:15:00,0.1,76.3
"apalmwq",2018-05-13,2018-05-13 05:30:00,0.1,75.8
"apalmwq",2018-05-13,2018-05-13 05:45:00,0.1,75.4
"apalmwq",2018-05-13,2018-05-13 06:00:00,0.1,75.2
"apalmwq",2018-05-13,2018-05-13 06:15:00,0.1,75.1
"apalmwq",2018-05-13,2018-05-13 06:30:00,0.1,75.1
"apalmwq",2018-05-13,2018-05-13 06:45:00,0.1,75.4
"apalmwq",2018-05-13,2018-05-13 07:00:00,0.1,75.6
"apalmwq",2018-05-13,2018-05-13 07:15:00,0.1,75.5
"apalmwq",2018-05-13,2018-05-13 07:30:00,0.1,75.7
"apalmwq",2018-05-13,2018-05-13 07:45:00,0.1,75.2
"apalmwq",2018-05-13,2018-05-13 08:00:00,0.1,75.7
"apalmwq",2018-05-13,2018-05-13 08:15:00,0.1,76.1
"apalmwq",2018-05-13,2018-05-13 08:30:00,0.1,76.2
"apalmwq",2018-05-13,2018-05-13 08:45:00,0.1,76.9
"apalmwq",2018-05-13,2018-05-13 09:00:00,0.1,76.8
"apalmwq",2018-05-13,2018-05-13 09:15:00,0.1,77
"apalmwq",2018-05-13,2018-05-13 09:30:00,0.1,78.5
"apalmwq",2018-05-13,2018-05-13 09:45:00,0.1,78.5
"apalmwq",2018-05-13,2018-05-13 10:00:00,0.1,79.2
"apalmwq",2018-05-13,2018-05-13 10:15:00,0.1,79.3
"apalmwq",2018-05-13,2018-05-13 10:30:00,0.1,79.4
"apalmwq",2018-05-13,2018-05-13 10:45:00,0.1,78.5
"apalmwq",2018-05-13,2018-05-13 11:00:00,0.1,78.9
"apalmwq",2018-05-13,2018-05-13 11:15:00,0.1,80
"apalmwq",2018-05-13,2018-05-13 11:30:00,0.1,80.7
"apalmwq",2018-05-13,2018-05-13 11:45:00,0.1,78.4
"apalmwq",2018-05-13,2018-05-13 12:00:00,0.1,78.2
"apalmwq",2018-05-13,2018-05-13 12:15:00,0.1,79.4
"apalmwq",2018-05-13,2018-05-13 12:30:00,0.1,80.3
"apalmwq",2018-05-13,2018-05-13 12:45:00,0.1,82
"apalmwq",2018-05-13,2018-05-13 13:00:00,0.1,82
"apalmwq",2018-05-13,2018-05-13 13:15:00,0.1,82.9
"apalmwq",2018-05-13,2018-05-13 13:30:00,0.1,82.3
"apalmwq",2018-05-13,2018-05-13 13:45:00,0.1,82.3
"apalmwq",2018-05-13,2018-05-13 14:00:00,0.1,83.6
"apalmwq",2018-05-13,2018-05-13 14:15:00,0.1,83.9
"apalmwq",2018-05-13,2018-05-13 14:30:00,0.1,86.1
"apalmwq",2018-05-13,2018-05-13 14:45:00,0.1,87.4
"apalmwq",2018-05-13,2018-05-13 15:00:00,0.1,86.3
"apalmwq",2018-05-13,2018-05-13 15:15:00,0.1,87.8
"apalmwq",2018-05-13,2018-05-13 15:30:00,0.1,92.7
"apalmwq",2018-05-13,2018-05-13 15:45:00,0.1,94.5
"apalmwq",2018-05-13,2018-05-13 16:00:00,0.1,96.8
"apalmwq",2018-05-13,2018-05-13 16:15:00,0.1,95.9
"apalmwq",2018-05-13,2018-05-13 16:30:00,0.1,97.2
"apalmwq",2018-05-13,2018-05-13 16:45:00,0.1,98.7
"apalmwq",2018-05-13,2018-05-13 17:00:00,0.1,100.5
"apalmwq",2018-05-13,2018-05-13 17:15:00,0.1,99.3
"apalmwq",2018-05-13,2018-05-13 17:30:00,0.1,98.4
"apalmwq",2018-05-13,2018-05-13 17:45:00,0.1,98.1
"apalmwq",2018-05-13,2018-05-13 18:00:00,0.1,98.6
"apalmwq",2018-05-13,2018-05-13 18:15:00,0.1,98.4
"apalmwq",2018-05-13,2018-05-13 18:30:00,0.1,98.1
"apalmwq",2018-05-13,2018-05-13 18:45:00,0.1,97.6
"apalmwq",2018-05-13,2018-05-13 19:00:00,0.1,96.8
"apalmwq",2018-05-13,2018-05-13 19:15:00,0.1,95.9
"apalmwq",2018-05-13,2018-05-13 19:30:00,0.1,94.9
"apalmwq",2018-05-13,2018-05-13 19:45:00,0.1,93.5
"apalmwq",2018-05-13,2018-05-13 20:00:00,0.1,92.3
"apalmwq",2018-05-13,2018-05-13 20:15:00,0.1,91.2
"apalmwq",2018-05-13,2018-05-13 20:30:00,0.1,89.8
"apalmwq",2018-05-13,2018-05-13 20:45:00,0.1,88.8
"apalmwq",2018-05-13,2018-05-13 21:00:00,0.1,87.9
"apalmwq",2018-05-13,2018-05-13 21:15:00,0.1,86.9
"apalmwq",2018-05-13,2018-05-13 21:30:00,0.1,86.2
"apalmwq",2018-05-13,2018-05-13 21:45:00,0.1,85.4
"apalmwq",2018-05-13,2018-05-13 22:00:00,0.1,85.1
"apalmwq",2018-05-13,2018-05-13 22:15:00,0.1,84.8
"apalmwq",2018-05-13,2018-05-13 22:30:00,0.1,84.1
"apalmwq",2018-05-13,2018-05-13 22:45:00,0.1,83.8
"apalmwq",2018-05-13,2018-05-13 23:00:00,0.1,83.1
"apalmwq",2018-05-13,2018-05-13 23:15:00,0.1,82.6
"apalmwq",2018-05-13,2018-05-13 23:30:00,0.1,81.6
"apalmwq",2018-05-13,2018-05-13 23:45:00,0.1,81.1
"apalmwq",2018-05-14,2018-05-14 00:00:00,0.1,81.4
"apalmwq",2018-05-14,2018-05-14 00:15:00,0.1,81
"apalmwq",2018-05-14,2018-05-14 00:30:00,0.1,80.7
"apalmwq",2018-05-14,2018-05-14 00:45:00,0.1,80.3
"apalmwq",2018-05-14,2018-05-14 01:00:00,0.1,79.7
"apalmwq",2018-05-14,2018-05-14 01:15:00,0.1,79
"apalmwq",2018-05-14,2018-05-14 01:30:00,0.1,78.3
"apalmwq",2018-05-14,2018-05-14 01:45:00,0.1,78.2
"apalmwq",2018-05-14,2018-05-14 02:00:00,0.1,77.7
"apalmwq",2018-05-14,2018-05-14 02:15:00,0.1,78.3
"apalmwq",2018-05-14,2018-05-14 02:30:00,0.1,78.3
"apalmwq",2018-05-14,2018-05-14 02:45:00,0.1,77.5
"apalmwq",2018-05-14,2018-05-14 03:00:00,0.1,77.7
"apalmwq",2018-05-14,2018-05-14 03:15:00,0.1,77.5
"apalmwq",2018-05-14,2018-05-14 03:30:00,0.1,77.8
"apalmwq",2018-05-14,2018-05-14 03:45:00,0.1,78.4
"apalmwq",2018-05-14,2018-05-14 04:00:00,0.1,79.1
"apalmwq",2018-05-14,2018-05-14 04:15:00,0.1,77.8
"apalmwq",2018-05-14,2018-05-14 04:30:00,0.1,77.7
"apalmwq",2018-05-14,2018-05-14 04:45:00,0.1,78.4
"apalmwq",2018-05-14,2018-05-14 05:00:00,0.1,78.8
"apalmwq",2018-05-14,2018-05-14 05:15:00,0.1,77.9
"apalmwq",2018-05-14,2018-05-14 05:30:00,0.1,76.7
"apalmwq",2018-05-14,2018-05-14 05:45:00,0.1,76.2
"apalmwq",2018-05-14,2018-05-14 06:00:00,0.1,75.1
"apalmwq",2018-05-14,2018-05-14 06:15:00,0.1,74.4
"apalmwq",2018-05-14,2018-05-14 06:30:00,0.1,74
"apalmwq",2018-05-14,2018-05-14 06:45:00,0.1,73.2
"apalmwq",2018-05-14,2018-05-14 07:00:00,0.1,73.7
"apalmwq",2018-05-14,2018-05-14 07:15:00,0.1,73.8
"apalmwq",2018-05-14,2018-05-14 07:30:00,0.1,74.3
"apalmwq",2018-05-14,2018-05-14 07:45:00,0.1,74.1
"apalmwq",2018-05-14,2018-05-14 08:00:00,0.1,74.4
"apalmwq",2018-05-14,2018-05-14 08:15:00,0.1,74
"apalmwq",2018-05-14,2018-05-14 08:30:00,0.1,73.9
"apalmwq",2018-05-14,2018-05-14 08:45:00,0.1,73.6
"apalmwq",2018-05-14,2018-05-14 09:00:00,0.1,73.6
"apalmwq",2018-05-14,2018-05-14 09:15:00,0.1,74.4
"apalmwq",2018-05-14,2018-05-14 09:30:00,0.1,74.7
"apalmwq",2018-05-14,2018-05-14 09:45:00,0.1,74.5
"apalmwq",2018-05-14,2018-05-14 10:00:00,0.1,73.2
"apalmwq",2018-05-14,2018-05-14 10:15:00,0.1,73.1
"apalmwq",2018-05-14,2018-05-14 10:30:00,0.1,73.6
"apalmwq",2018-05-14,2018-05-14 10:45:00,0.1,74
"apalmwq",2018-05-14,2018-05-14 11:00:00,0.1,74.2
"apalmwq",2018-05-14,2018-05-14 11:15:00,0.1,73.8
"apalmwq",2018-05-14,2018-05-14 11:30:00,0.1,74.8
"apalmwq",2018-05-14,2018-05-14 11:45:00,0.1,75
"apalmwq",2018-05-14,2018-05-14 12:00:00,0.1,74.1
"apalmwq",2018-05-14,2018-05-14 12:15:00,0.1,75.4
"apalmwq",2018-05-14,2018-05-14 12:30:00,0.1,76.5
"apalmwq",2018-05-14,2018-05-14 12:45:00,0.1,77
"apalmwq",2018-05-14,2018-05-14 13:00:00,0.1,76.3
"apalmwq",2018-05-14,2018-05-14 13:15:00,0.1,75.5
"apalmwq",2018-05-14,2018-05-14 13:30:00,0.1,75.4
"apalmwq",2018-05-14,2018-05-14 13:45:00,0.1,76.9
"apalmwq",2018-05-14,2018-05-14 14:00:00,0.1,77.2
"apalmwq",2018-05-14,2018-05-14 14:15:00,0.1,76.3
"apalmwq",2018-05-14,2018-05-14 14:30:00,0.1,76.1
"apalmwq",2018-05-14,2018-05-14 14:45:00,0.1,76.9
"apalmwq",2018-05-14,2018-05-14 15:00:00,0.1,81.1
"apalmwq",2018-05-14,2018-05-14 15:15:00,0.1,84
"apalmwq",2018-05-14,2018-05-14 15:30:00,0.1,83.4
"apalmwq",2018-05-14,2018-05-14 15:45:00,0.1,83.1
"apalmwq",2018-05-14,2018-05-14 16:00:00,0.1,82.2
"apalmwq",2018-05-14,2018-05-14 16:15:00,0.1,83.5
"apalmwq",2018-05-14,2018-05-14 16:30:00,0.1,84.3
"apalmwq",2018-05-14,2018-05-14 16:45:00,0.1,84.5
"apalmwq",2018-05-14,2018-05-14 17:00:00,0.1,84.7
"apalmwq",2018-05-14,2018-05-14 17:15:00,0.1,84.7
"apalmwq",2018-05-14,2018-05-14 17:30:00,0.1,84.2
"apalmwq",2018-05-14,2018-05-14 17:45:00,0.1,83.6
"apalmwq",2018-05-14,2018-05-14 18:00:00,0.1,84.2
"apalmwq",2018-05-14,2018-05-14 18:15:00,0.1,84.7
"apalmwq",2018-05-14,2018-05-14 18:30:00,0.1,84.9
"apalmwq",2018-05-14,2018-05-14 18:45:00,0.1,85
"apalmwq",2018-05-14,2018-05-14 19:00:00,0.1,83.6
"apalmwq",2018-05-14,2018-05-14 19:15:00,0.1,84.2
"apalmwq",2018-05-14,2018-05-14 19:30:00,0.1,82.4
"apalmwq",2018-05-14,2018-05-14 19:45:00,0.1,82.4
"apalmwq",2018-05-14,2018-05-14 20:00:00,0.1,82.1
"apalmwq",2018-05-14,2018-05-14 20:15:00,0.1,81.7
"apalmwq",2018-05-14,2018-05-14 20:30:00,0.1,81.1
"apalmwq",2018-05-14,2018-05-14 20:45:00,0.1,81.1
"apalmwq",2018-05-14,2018-05-14 21:00:00,0.1,81
"apalmwq",2018-05-14,2018-05-14 21:15:00,0.1,80.9
"apalmwq",2018-05-14,2018-05-14 21:30:00,0.1,80.5
"apalmwq",2018-05-14,2018-05-14 21:45:00,0.1,80.2
"apalmwq",2018-05-14,2018-05-14 22:00:00,0.1,79.5
"apalmwq",2018-05-14,2018-05-14 22:15:00,0.1,79.1
"apalmwq",2018-05-14,2018-05-14 22:30:00,0.1,78.6
"apalmwq",2018-05-14,2018-05-14 22:45:00,0.1,77.8
"apalmwq",2018-05-14,2018-05-14 23:00:00,0.1,77.6
"apalmwq",2018-05-14,2018-05-14 23:15:00,0.1,77.3
"apalmwq",2018-05-14,2018-05-14 23:30:00,0.1,76.6
"apalmwq",2018-05-14,2018-05-14 23:45:00,0.1,75.9
"apalmwq",2018-05-15,2018-05-15 00:00:00,0.1,75.1
"apalmwq",2018-05-15,2018-05-15 00:15:00,0.1,74.7
"apalmwq",2018-05-15,2018-05-15 00:30:00,0.1,74.5
"apalmwq",2018-05-15,2018-05-15 00:45:00,0.1,74.5
"apalmwq",2018-05-15,2018-05-15 01:00:00,0.1,74.6
"apalmwq",2018-05-15,2018-05-15 01:15:00,0.1,74.2
"apalmwq",2018-05-15,2018-05-15 01:30:00,0.1,74.2
"apalmwq",2018-05-15,2018-05-15 01:45:00,0.1,73.8
"apalmwq",2018-05-15,2018-05-15 02:00:00,0.1,74.1
"apalmwq",2018-05-15,2018-05-15 02:15:00,0.1,73.8
"apalmwq",2018-05-15,2018-05-15 02:30:00,0.1,73.5
"apalmwq",2018-05-15,2018-05-15 02:45:00,0.1,73.2
"apalmwq",2018-05-15,2018-05-15 03:00:00,0.1,73.5
"apalmwq",2018-05-15,2018-05-15 03:15:00,0.1,73.7
"apalmwq",2018-05-15,2018-05-15 03:30:00,0.1,73.9
